,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2022-03-28 21:00:00,0.0,,-999.0,28.07,39.81,91.8,3.56,136.1,7.03
2022-03-28 22:00:00,0.0,,-999.0,26.88,45.17,91.77,3.62,140.2,0.56
2022-03-28 23:00:00,0.0,,-999.0,25.56,51.56,91.72,3.54,145.5,9.81
2022-03-29 00:00:00,0.0,,-999.0,24.43,57.77,91.66,3.43,152.8,13.82
2022-03-29 01:00:00,0.0,,-999.0,23.52,63.54,91.61,3.2,161.4,0.75
2022-03-29 02:00:00,0.0,,-999.0,22.85,68.7,91.59,2.86,170.3,45.49
2022-03-29 03:00:00,0.0,,-999.0,22.31,73.48,91.61,2.51,178.4,10.67
2022-03-29 04:00:00,0.0,,-999.0,21.79,78.16,91.66,2.08,184.7,7.57
2022-03-29 05:00:00,0.0,,-999.0,21.29,82.71,91.73,1.61,190.0,43.26
2022-03-29 06:00:00,76.62,,0.34,22.65,77.5,91.8,2.51,194.5,1.44
2022-03-29 07:00:00,288.77,,0.52,25.87,61.5,91.85,2.54,197.7,1.46
2022-03-29 08:00:00,467.7,,0.55,29.44,44.59,91.86,1.89,191.9,38.33
2022-03-29 09:00:00,681.85,,0.63,32.51,32.7,91.84,1.01,133.8,22.7
2022-03-29 10:00:00,836.3,,0.67,34.88,25.94,91.77,1.6,72.6,9.08
2022-03-29 11:00:00,967.4,,0.72,36.26,22.76,91.66,2.1,58.1,2.68
2022-03-29 12:00:00,903.83,,0.68,37.26,20.67,91.53,2.32,53.6,19.15
2022-03-29 13:00:00,757.62,,0.62,37.89,19.25,91.41,2.39,53.2,32.11
2022-03-29 14:00:00,592.05,,0.56,37.63,18.83,91.32,2.43,54.5,40.42
2022-03-29 15:00:00,371.77,,0.46,36.99,18.98,91.29,2.48,58.2,47.3
2022-03-29 16:00:00,211.8,,0.43,35.77,20.03,91.31,2.38,66.8,26.29
2022-03-29 17:00:00,45.08,,0.28,33.41,25.75,91.38,1.24,79.3,25.86
2022-03-29 18:00:00,0.0,,-999.0,31.37,29.83,91.46,1.24,104.5,39.34
2022-03-29 19:00:00,0.0,,-999.0,30.67,31.04,91.54,1.88,119.7,50.83
2022-03-29 20:00:00,0.0,,-999.0,29.81,34.36,91.61,3.05,132.7,44.17
2022-03-29 21:00:00,0.0,,-999.0,28.61,39.78,91.66,3.82,139.4,24.55
2022-03-29 22:00:00,0.0,,-999.0,27.54,44.95,91.66,4.16,141.3,66.53
2022-03-29 23:00:00,0.0,,-999.0,26.67,48.78,91.63,4.01,144.6,6.54
2022-03-30 00:00:00,0.0,,-999.0,25.99,51.18,91.58,3.61,150.7,1.34
2022-03-30 01:00:00,0.0,,-999.0,25.07,54.25,91.53,3.03,158.5,2.99
2022-03-30 02:00:00,0.0,,-999.0,24.25,57.49,91.51,2.7,165.7,8.32
2022-03-30 03:00:00,0.0,,-999.0,23.55,61.32,91.53,2.42,171.2,4.46
2022-03-30 04:00:00,0.0,,-999.0,22.91,66.22,91.58,2.08,176.7,3.57
2022-03-30 05:00:00,0.0,,-999.0,22.36,71.74,91.65,1.79,182.6,4.97
2022-03-30 06:00:00,67.82,,0.3,23.7,68.97,91.73,2.82,189.0,38.43
2022-03-30 07:00:00,262.77,,0.47,26.73,56.14,91.79,3.03,190.5,38.41
2022-03-30 08:00:00,463.9,,0.55,29.89,42.74,91.82,2.6,187.1,31.33
2022-03-30 09:00:00,690.25,,0.63,32.47,34.25,91.8,1.69,173.2,20.25
2022-03-30 10:00:00,839.4,,0.67,34.63,28.3,91.75,1.12,114.3,11.07
2022-03-30 11:00:00,936.2,,0.7,36.14,24.72,91.64,1.76,75.2,1.52
2022-03-30 12:00:00,774.47,,0.58,36.84,22.62,91.51,2.3,67.8,53.03
2022-03-30 13:00:00,720.08,,0.58,37.13,21.32,91.4,2.56,68.9,46.16
2022-03-30 14:00:00,539.92,,0.51,36.73,20.95,91.34,2.56,72.7,48.94
2022-03-30 15:00:00,298.88,,0.37,35.75,21.63,91.32,2.44,78.2,67.55
2022-03-30 16:00:00,167.73,,0.34,34.79,22.64,91.35,2.27,86.2,57.75
2022-03-30 17:00:00,38.4,,0.24,33.14,26.63,91.4,1.24,97.4,32.11
2022-03-30 18:00:00,0.0,,-999.0,31.36,31.06,91.47,1.01,117.1,42.4
2022-03-30 19:00:00,0.0,,-999.0,30.74,31.94,91.55,1.26,132.4,55.06
2022-03-30 20:00:00,0.0,,-999.0,30.13,33.37,91.62,1.69,142.5,46.29
2022-03-30 21:00:00,0.0,,-999.0,29.4,35.56,91.66,2.36,145.7,28.58
2022-03-30 22:00:00,0.0,,-999.0,28.61,38.41,91.66,3.03,144.9,42.39
2022-03-30 23:00:00,0.0,,-999.0,27.78,41.75,91.65,3.34,144.7,46.07
2022-03-31 00:00:00,0.0,,-999.0,27.05,45.02,91.62,3.38,146.2,54.46
2022-03-31 01:00:00,0.0,,-999.0,26.4,48.15,91.59,3.26,150.0,69.43
2022-03-31 02:00:00,0.0,,-999.0,25.83,51.05,91.57,2.94,158.7,76.14
2022-03-31 03:00:00,0.0,,-999.0,25.13,54.63,91.57,2.41,169.5,39.96
2022-03-31 04:00:00,0.0,,-999.0,24.62,57.75,91.62,2.29,177.0,11.8
2022-03-31 05:00:00,0.0,,-999.0,24.14,61.03,91.69,2.02,181.4,18.4
2022-03-31 06:00:00,63.85,,0.28,24.6,61.76,91.76,2.51,185.5,51.35
2022-03-31 07:00:00,259.98,,0.47,26.48,56.37,91.83,2.78,188.1,15.73
2022-03-31 08:00:00,483.62,,0.57,29.07,45.15,91.86,2.64,184.6,17.86
2022-03-31 09:00:00,644.83,,0.59,31.6,35.93,91.85,2.11,169.1,4.91
2022-03-31 10:00:00,810.9,,0.65,33.54,30.68,91.8,1.64,141.2,8.32
2022-03-31 11:00:00,956.1,,0.71,35.03,27.1,91.71,1.56,110.6,0.45
2022-03-31 12:00:00,934.83,,0.7,35.99,24.77,91.59,1.71,91.0,4.04
2022-03-31 13:00:00,790.78,,0.64,36.48,23.32,91.49,1.87,81.7,22.61
2022-03-31 14:00:00,565.53,,0.54,36.46,22.4,91.42,2.01,76.8,35.71
2022-03-31 15:00:00,373.77,,0.47,36.12,21.82,91.37,2.34,76.1,50.26
2022-03-31 16:00:00,191.7,,0.39,35.06,22.36,91.37,2.59,78.6,46.57
2022-03-31 17:00:00,42.22,,0.26,33.36,24.81,91.42,1.87,86.0,53.42
2022-03-31 18:00:00,0.0,,-999.0,31.61,28.47,91.49,1.47,102.1,61.28
2022-03-31 19:00:00,0.0,,-999.0,30.98,28.98,91.57,2.26,114.5,75.5
2022-03-31 20:00:00,0.0,,-999.0,30.05,31.17,91.65,3.06,123.7,66.06
2022-03-31 21:00:00,0.0,,-999.0,28.94,34.93,91.7,3.57,130.1,44.7
2022-03-31 22:00:00,0.0,,-999.0,27.97,39.58,91.71,3.75,134.7,44.48
2022-03-31 23:00:00,0.0,,-999.0,27.22,44.24,91.68,3.49,138.7,44.38
2022-04-01 00:00:00,0.0,,-999.0,26.57,48.31,91.63,3.12,144.5,63.65
2022-04-01 01:00:00,0.0,,-999.0,25.68,52.48,91.57,2.49,151.7,58.85
2022-04-01 02:00:00,0.0,,-999.0,24.97,55.83,91.55,2.27,158.9,56.37
2022-04-01 03:00:00,0.0,,-999.0,24.37,58.63,91.56,2.13,165.3,56.07
2022-04-01 04:00:00,0.0,,-999.0,23.8,61.15,91.61,1.97,170.6,59.61
2022-04-01 05:00:00,0.0,,-999.0,23.27,63.53,91.67,1.8,174.3,78.27
2022-04-01 06:00:00,70.45,,0.3,24.1,61.01,91.74,2.76,178.1,28.65
2022-04-01 07:00:00,258.52,,0.46,26.6,52.75,91.8,3.03,181.5,25.06
2022-04-01 08:00:00,488.8,,0.57,29.67,42.77,91.85,2.7,173.8,10.15
2022-04-01 09:00:00,648.1,,0.59,32.39,33.88,91.83,2.3,154.5,14.29
2022-04-01 10:00:00,716.47,,0.57,34.6,26.82,91.77,2.31,130.3,27.89
2022-04-01 11:00:00,886.53,,0.66,36.16,22.4,91.67,2.59,114.9,12.05
2022-04-01 12:00:00,735.5,,0.55,37.16,19.8,91.55,2.91,108.2,38.46
2022-04-01 13:00:00,554.12,,0.45,37.55,18.31,91.44,3.18,106.0,54.71
2022-04-01 14:00:00,393.12,,0.37,37.38,17.62,91.37,3.35,106.7,71.4
2022-04-01 15:00:00,300.08,,0.37,36.63,17.81,91.33,3.45,108.1,73.94
2022-04-01 16:00:00,156.82,,0.32,35.27,19.12,91.35,3.51,109.6,62.07
2022-04-01 17:00:00,35.92,,0.22,32.96,22.57,91.41,2.7,114.0,71.07
2022-04-01 18:00:00,0.0,,-999.0,31.05,26.72,91.51,3.03,120.3,59.99
2022-04-01 19:00:00,0.0,,-999.0,30.11,30.03,91.61,3.91,123.4,57.11
2022-04-01 20:00:00,0.0,,-999.0,28.75,34.98,91.69,4.13,125.2,61.49
2022-04-01 21:00:00,0.0,,-999.0,27.42,40.25,91.75,4.04,126.0,15.41
2022-04-01 22:00:00,0.0,,-999.0,26.25,45.43,91.76,3.82,126.7,57.55
2022-04-01 23:00:00,0.0,,-999.0,25.16,50.99,91.73,3.55,128.5,53.79
2022-04-02 00:00:00,0.0,,-999.0,24.15,57.42,91.69,3.42,132.5,45.89
2022-04-02 01:00:00,0.0,,-999.0,23.25,65.38,91.67,3.34,138.0,1.19
2022-04-02 02:00:00,0.0,,-999.0,22.51,72.68,91.65,2.99,144.9,16.04
2022-04-02 03:00:00,0.0,,-999.0,21.93,77.73,91.67,2.46,152.2,15.6
2022-04-02 04:00:00,0.0,,-999.0,21.66,81.18,91.72,2.24,157.4,15.59
2022-04-02 05:00:00,0.0,,-999.0,21.38,84.46,91.78,1.94,161.9,26.27
2022-04-02 06:00:00,70.4,,0.29,22.1,82.58,91.85,2.54,167.3,19.97
2022-04-02 07:00:00,255.35,,0.45,24.49,71.02,91.92,2.57,172.2,19.39
2022-04-02 08:00:00,469.15,,0.55,28.14,50.95,91.96,1.95,158.7,30.91
2022-04-02 09:00:00,615.15,,0.56,31.67,33.08,91.96,1.78,109.7,27.69
2022-04-02 10:00:00,731.67,,0.58,34.02,24.95,91.9,2.27,89.5,62.02
2022-04-02 11:00:00,892.8,,0.67,35.58,20.62,91.79,2.65,82.2,17.84
2022-04-02 12:00:00,786.62,,0.59,36.65,18.05,91.68,2.95,80.4,49.95
2022-04-02 13:00:00,736.03,,0.6,37.13,16.64,91.57,3.19,81.9,35.14
2022-04-02 14:00:00,565.58,,0.54,37.07,15.84,91.5,3.53,83.7,43.63
2022-04-02 15:00:00,415.77,,0.52,36.43,15.76,91.47,3.9,85.2,38.43
2022-04-02 16:00:00,209.18,,0.42,35.05,16.61,91.48,4.14,86.8,19.55
2022-04-02 17:00:00,42.65,,0.26,32.57,19.57,91.54,3.22,90.4,8.25
2022-04-02 18:00:00,0.0,,-999.0,29.66,24.62,91.63,2.85,96.5,3.57
2022-04-02 19:00:00,0.0,,-999.0,28.83,27.29,91.71,3.87,100.6,3.57
2022-04-02 20:00:00,0.0,,-999.0,27.78,31.06,91.78,4.18,104.1,7.13
2022-04-02 21:00:00,0.0,,-999.0,26.78,35.69,91.82,4.1,107.0,2.23
2022-04-02 22:00:00,0.0,,-999.0,25.81,41.57,91.82,3.84,110.1,0.0
2022-04-02 23:00:00,0.0,,-999.0,24.73,49.35,91.78,3.51,113.3,4.46
2022-04-03 00:00:00,0.0,,-999.0,23.56,59.02,91.73,3.16,118.3,2.23
2022-04-03 01:00:00,0.0,,-999.0,22.46,69.89,91.69,2.99,124.6,0.78
2022-04-03 02:00:00,0.0,,-999.0,21.51,81.27,91.67,2.63,130.5,8.88
2022-04-03 03:00:00,0.0,,-999.0,20.8,91.14,91.67,2.06,135.0,16.01
2022-04-03 04:00:00,0.0,,-999.0,20.76,94.82,91.71,2.0,138.7,21.8
2022-04-03 05:00:00,0.0,,-999.0,20.88,94.99,91.75,1.56,142.8,23.19
2022-04-03 06:00:00,81.12,,0.33,22.01,87.87,91.81,2.11,141.9,31.46
2022-04-03 07:00:00,252.7,,0.45,24.74,69.78,91.86,1.63,131.0,80.16
2022-04-03 08:00:00,439.83,,0.51,29.59,35.57,91.88,2.41,79.2,99.16
2022-04-03 09:00:00,650.95,,0.59,33.15,19.35,91.84,3.8,77.8,93.41
2022-04-03 10:00:00,807.15,,0.64,35.12,15.52,91.77,4.47,84.0,45.71
2022-04-03 11:00:00,979.17,,0.73,36.52,13.92,91.67,4.95,87.8,13.72
2022-04-03 12:00:00,970.62,,0.73,37.32,13.47,91.56,5.25,91.3,11.25
2022-04-03 13:00:00,828.67,,0.67,37.46,13.99,91.46,5.43,94.9,16.5
2022-04-03 14:00:00,689.25,,0.66,36.95,15.14,91.4,5.51,96.9,24.66
2022-04-03 15:00:00,468.27,,0.59,35.84,16.83,91.39,5.45,97.6,23.36
2022-04-03 16:00:00,259.75,,0.52,34.2,19.3,91.43,5.18,98.2,10.99
2022-04-03 17:00:00,47.88,,0.3,31.92,23.06,91.5,4.14,99.9,27.08
2022-04-03 18:00:00,0.0,,-999.0,29.28,28.66,91.58,3.07,104.1,2.23
2022-04-03 19:00:00,0.0,,-999.0,28.33,32.09,91.66,3.4,107.8,5.68
2022-04-03 20:00:00,0.0,,-999.0,27.38,36.02,91.73,3.57,111.5,4.46
2022-04-03 21:00:00,0.0,,-999.0,26.46,40.66,91.77,3.67,114.5,0.03
2022-04-03 22:00:00,0.0,,-999.0,25.47,46.69,91.77,3.5,116.9,0.89
2022-04-03 23:00:00,0.0,,-999.0,24.44,54.51,91.72,3.2,119.2,1.79
2022-04-04 00:00:00,0.0,,-999.0,23.39,63.72,91.66,2.78,122.2,0.17
2022-04-04 01:00:00,0.0,,-999.0,22.45,73.18,91.62,2.46,125.8,5.17
2022-04-04 02:00:00,0.0,,-999.0,21.62,81.67,91.6,2.3,129.2,7.44
2022-04-04 03:00:00,0.0,,-999.0,20.88,89.0,91.62,2.11,132.7,11.38
2022-04-04 04:00:00,0.0,,-999.0,20.24,94.83,91.68,1.77,136.8,22.7
2022-04-04 05:00:00,0.0,,-999.0,20.24,95.88,91.75,1.86,140.2,44.67
2022-04-04 06:00:00,79.3,,0.32,21.49,88.96,91.82,2.64,143.8,88.25
2022-04-04 07:00:00,260.45,,0.46,24.58,69.9,91.88,2.62,146.1,98.12
2022-04-04 08:00:00,473.45,,0.55,29.48,36.7,91.91,2.7,123.8,98.98
2022-04-04 09:00:00,696.28,,0.63,32.7,24.61,91.89,3.35,105.4,59.28
2022-04-04 10:00:00,905.05,,0.72,34.74,20.82,91.84,3.92,98.4,2.37
2022-04-04 11:00:00,972.28,,0.73,36.25,18.92,91.75,4.3,95.9,3.24
2022-04-04 12:00:00,959.3,,0.72,37.17,17.95,91.64,4.54,96.2,4.1
2022-04-04 13:00:00,813.22,,0.66,37.5,17.68,91.54,4.66,97.8,19.83
2022-04-04 14:00:00,651.55,,0.62,37.21,17.72,91.49,4.73,99.1,29.63
2022-04-04 15:00:00,445.1,,0.56,36.39,17.76,91.48,4.76,99.7,28.89
2022-04-04 16:00:00,250.45,,0.5,34.93,18.65,91.51,4.67,101.2,14.16
2022-04-04 17:00:00,48.9,,0.3,32.59,21.45,91.58,3.74,104.9,17.23
2022-04-04 18:00:00,0.0,,-999.0,29.77,26.78,91.68,3.15,111.2,18.56
2022-04-04 19:00:00,0.0,,-999.0,28.88,30.28,91.78,4.03,115.0,19.52
2022-04-04 20:00:00,0.0,,-999.0,27.85,35.21,91.86,4.39,116.7,16.37
2022-04-04 21:00:00,0.0,,-999.0,26.71,41.54,91.91,4.21,117.1,1.79
2022-04-04 22:00:00,0.0,,-999.0,25.46,49.62,91.93,4.09,116.4,5.3
2022-04-04 23:00:00,0.0,,-999.0,24.17,59.32,91.91,3.77,117.0,8.21
2022-04-05 00:00:00,0.0,,-999.0,22.95,69.48,91.87,3.34,118.3,15.33
2022-04-05 01:00:00,0.0,,-999.0,21.85,79.13,91.83,3.13,120.5,52.22
2022-04-05 02:00:00,0.0,,-999.0,20.92,87.2,91.81,2.92,122.0,92.96
2022-04-05 03:00:00,0.0,,-999.0,20.29,92.3,91.81,2.52,122.4,37.14
2022-04-05 04:00:00,0.0,,-999.0,20.27,91.78,91.85,2.55,123.6,20.19
2022-04-05 05:00:00,0.0,,-999.0,19.98,92.33,91.91,1.96,130.0,42.64
2022-04-05 06:00:00,69.0,,0.27,20.82,85.9,91.99,2.28,137.1,84.31
2022-04-05 07:00:00,234.1,,0.41,23.59,67.83,92.06,2.19,140.6,98.45
2022-04-05 08:00:00,434.15,,0.5,28.8,34.44,92.1,2.93,113.9,98.79
2022-04-05 09:00:00,638.92,,0.58,32.32,21.63,92.09,3.92,99.1,89.83
2022-04-05 10:00:00,734.45,,0.58,34.48,18.22,92.05,4.5,90.1,49.64
2022-04-05 11:00:00,993.42,,0.74,36.0,16.83,91.95,5.1,83.7,0.51
2022-04-05 12:00:00,970.0,,0.73,36.82,16.33,91.82,5.59,80.0,0.95
2022-04-05 13:00:00,853.17,,0.69,37.0,16.38,91.71,5.93,79.8,8.15
2022-04-05 14:00:00,689.45,,0.66,36.42,17.21,91.64,6.02,81.3,16.16
2022-04-05 15:00:00,468.42,,0.59,35.33,18.34,91.62,5.91,83.5,12.28
2022-04-05 16:00:00,249.7,,0.5,33.8,19.98,91.65,5.62,86.7,5.7
2022-04-05 17:00:00,53.67,,0.33,31.69,22.57,91.72,4.59,91.4,1.79
2022-04-05 18:00:00,0.0,,-999.0,29.5,26.07,91.81,3.59,98.3,0.45
2022-04-05 19:00:00,0.0,,-999.0,28.58,28.08,91.91,3.89,102.9,7.9
2022-04-05 20:00:00,0.0,,-999.0,27.24,31.44,91.98,3.8,104.5,4.02
2022-04-05 21:00:00,0.0,,-999.0,26.11,35.48,92.03,3.88,104.0,9.69
2022-04-05 22:00:00,0.0,,-999.0,25.0,40.67,92.04,3.69,103.6,5.86
2022-04-05 23:00:00,0.0,,-999.0,23.82,47.29,91.99,3.17,103.7,0.89
2022-04-06 00:00:00,0.0,,-999.0,22.58,55.04,91.92,2.44,104.2,0.89
2022-04-06 01:00:00,0.0,,-999.0,21.38,63.18,91.85,1.85,104.7,0.0
2022-04-06 02:00:00,0.0,,-999.0,20.37,70.92,91.82,1.48,106.5,0.3
2022-04-06 03:00:00,0.0,,-999.0,19.51,78.21,91.83,1.25,111.0,0.6
2022-04-06 04:00:00,0.0,,-999.0,18.78,84.99,91.88,1.1,117.5,0.89
2022-04-06 05:00:00,0.0,,-999.0,18.18,90.96,91.96,1.0,126.9,3.57
2022-04-06 06:00:00,105.93,,0.42,20.28,82.26,92.03,1.97,137.5,1.79
2022-04-06 07:00:00,311.98,,0.54,23.95,62.64,92.11,1.84,141.0,8.89
2022-04-06 08:00:00,545.33,,0.63,29.73,27.26,92.14,2.29,81.4,1.79
2022-04-06 09:00:00,762.78,,0.69,32.7,18.3,92.1,3.18,73.6,2.26
2022-04-06 10:00:00,914.65,,0.72,34.83,14.52,92.03,3.94,72.4,3.42
2022-04-06 11:00:00,900.6,,0.67,36.34,12.62,91.91,4.54,72.2,4.59
2022-04-06 12:00:00,829.2,,0.62,37.26,11.68,91.79,4.95,73.0,17.57
2022-04-06 13:00:00,746.92,,0.61,37.55,11.53,91.68,5.23,74.0,34.8
2022-04-06 14:00:00,586.38,,0.56,37.22,11.92,91.61,5.41,74.8,34.44
2022-04-06 15:00:00,411.05,,0.51,36.28,12.9,91.57,5.45,75.5,24.62
2022-04-06 16:00:00,191.9,,0.39,34.74,14.63,91.6,5.28,76.8,14.32
2022-04-06 17:00:00,38.4,,0.24,32.32,17.79,91.66,4.12,79.1,24.71
2022-04-06 18:00:00,0.0,,-999.0,29.45,22.79,91.76,3.43,83.6,11.09
2022-04-06 19:00:00,0.0,,-999.0,28.62,26.36,91.85,4.35,87.9,15.41
2022-04-06 20:00:00,0.0,,-999.0,27.53,31.77,91.94,4.57,93.4,35.84
2022-04-06 21:00:00,0.0,,-999.0,26.28,39.23,92.0,4.31,100.2,55.62
2022-04-06 22:00:00,0.0,,-999.0,25.03,49.66,92.01,3.83,109.5,42.86
2022-04-06 23:00:00,0.0,,-999.0,23.79,61.23,91.97,3.08,120.6,39.08
2022-04-07 00:00:00,0.0,,-999.0,22.76,71.3,91.89,2.55,132.1,43.37
2022-04-07 01:00:00,0.0,,-999.0,21.9,79.38,91.82,2.08,141.0,47.94
2022-04-07 02:00:00,0.0,,-999.0,21.24,85.08,91.78,1.68,146.4,29.75
2022-04-07 03:00:00,0.0,,-999.0,20.76,89.03,91.77,1.42,150.6,24.92
2022-04-07 04:00:00,0.0,,-999.0,20.31,92.36,91.8,1.23,153.9,13.94
2022-04-07 05:00:00,0.0,,-999.0,19.99,94.63,91.85,1.09,158.4,22.7
2022-04-07 06:00:00,89.57,,0.35,21.42,87.27,91.91,1.99,163.7,30.62
2022-04-07 07:00:00,263.52,,0.46,24.04,69.75,91.97,1.71,159.1,82.05
2022-04-07 08:00:00,480.12,,0.55,28.08,42.76,92.0,2.32,82.8,80.78
2022-04-07 09:00:00,726.53,,0.66,31.72,26.98,91.98,4.59,64.8,19.42
2022-04-07 10:00:00,883.17,,0.7,33.41,24.08,91.91,5.24,65.5,6.88
2022-04-07 11:00:00,1008.15,,0.75,34.57,22.18,91.82,5.56,68.6,6.68
2022-04-07 12:00:00,966.3,,0.73,35.09,21.09,91.71,5.71,71.1,12.71
2022-04-07 13:00:00,885.17,,0.72,35.05,20.62,91.61,5.7,73.1,14.4
2022-04-07 14:00:00,714.15,,0.68,34.62,20.42,91.55,5.51,73.7,17.92
2022-04-07 15:00:00,494.23,,0.62,33.98,20.36,91.54,5.19,73.4,17.87
2022-04-07 16:00:00,259.42,,0.52,33.05,20.81,91.56,4.63,73.8,10.28
2022-04-07 17:00:00,56.78,,0.35,30.66,24.77,91.61,2.68,76.6,4.02
2022-04-07 18:00:00,0.0,,-999.0,27.76,30.87,91.68,2.04,84.1,0.89
2022-04-07 19:00:00,0.0,,-999.0,27.09,32.74,91.76,2.74,89.4,0.89
2022-04-07 20:00:00,0.0,,-999.0,26.48,36.93,91.84,3.85,92.7,0.89
2022-04-07 21:00:00,0.0,,-999.0,25.44,44.91,91.9,4.07,95.4,0.89
2022-04-07 22:00:00,0.0,,-999.0,24.38,54.2,91.91,3.49,99.6,11.79
2022-04-07 23:00:00,0.0,,-999.0,23.57,62.51,91.85,2.98,105.8,9.26
2022-04-08 00:00:00,0.0,,-999.0,22.77,69.54,91.78,2.37,112.3,6.61
2022-04-08 01:00:00,0.0,,-999.0,21.96,75.92,91.72,1.83,118.4,3.96
2022-04-08 02:00:00,0.0,,-999.0,21.44,80.68,91.7,1.56,125.1,6.23
2022-04-08 03:00:00,0.0,,-999.0,20.98,84.86,91.7,1.29,133.4,14.26
2022-04-08 04:00:00,0.0,,-999.0,20.42,89.55,91.73,1.07,141.4,5.28
2022-04-08 05:00:00,0.0,,-999.0,20.06,92.85,91.77,0.98,150.0,1.34
2022-04-08 06:00:00,99.93,,0.38,21.76,84.34,91.82,2.14,158.6,14.17
2022-04-08 07:00:00,279.27,,0.48,25.08,63.1,91.88,2.25,151.8,55.15
2022-04-08 08:00:00,498.73,,0.57,29.36,36.84,91.91,2.71,110.0,91.57
2022-04-08 09:00:00,672.75,,0.61,32.2,28.44,91.88,3.36,92.9,86.18
2022-04-08 10:00:00,855.92,,0.68,34.34,24.56,91.8,3.8,84.4,68.07
2022-04-08 11:00:00,974.35,,0.73,35.91,22.76,91.68,4.12,79.6,40.7
2022-04-08 12:00:00,794.35,,0.6,36.77,22.34,91.55,4.38,78.3,71.79
2022-04-08 13:00:00,755.28,,0.61,36.86,22.9,91.43,4.64,79.6,89.56
2022-04-08 14:00:00,598.08,,0.57,36.02,24.65,91.37,4.89,83.5,89.84
2022-04-08 15:00:00,404.33,,0.51,34.41,27.92,91.37,5.08,89.8,96.47
2022-04-08 16:00:00,200.52,,0.4,32.55,32.66,91.44,5.06,96.7,86.62
2022-04-08 17:00:00,49.05,,0.3,30.91,37.7,91.54,4.79,104.1,57.77
2022-04-08 18:00:00,0.0,,-999.0,29.51,42.72,91.64,4.12,111.2,80.83
2022-04-08 19:00:00,0.0,,-999.0,28.46,47.12,91.73,3.85,114.9,98.38
2022-04-08 20:00:00,0.0,,-999.0,27.29,52.21,91.79,3.52,115.4,99.08
2022-04-08 21:00:00,0.0,,-999.0,26.13,57.81,91.83,3.18,117.0,99.42
2022-04-08 22:00:00,0.0,,-999.0,25.11,63.46,91.83,2.89,120.1,98.58
2022-04-08 23:00:00,0.0,,-999.0,24.18,68.96,91.77,2.5,124.3,98.73
2022-04-09 00:00:00,0.0,,-999.0,23.18,74.86,91.69,1.94,126.4,98.67
2022-04-09 01:00:00,0.0,,-999.0,22.07,81.48,91.61,1.37,128.5,98.98
2022-04-09 02:00:00,0.0,,-999.0,21.2,87.2,91.56,1.17,132.9,99.11
2022-04-09 03:00:00,0.0,,-999.0,20.48,92.28,91.55,1.05,138.9,99.31
2022-04-09 04:00:00,0.0,,-999.0,19.96,96.08,91.58,0.97,143.4,88.18
2022-04-09 05:00:00,0.0,,-999.0,19.65,98.51,91.64,0.9,150.6,78.26
2022-04-09 06:00:00,102.72,,0.38,21.44,89.15,91.73,2.07,173.4,67.87
2022-04-09 07:00:00,271.6,,0.47,24.42,71.29,91.82,2.12,185.4,85.51
2022-04-09 08:00:00,497.48,,0.57,28.08,48.66,91.85,1.25,157.9,92.85
2022-04-09 09:00:00,667.85,,0.6,31.12,34.72,91.8,1.29,92.7,92.4
2022-04-09 10:00:00,799.33,,0.63,33.55,27.11,91.73,2.12,73.3,97.01
2022-04-09 11:00:00,886.15,,0.66,35.35,23.31,91.62,2.8,71.0,76.04
2022-04-09 12:00:00,869.33,,0.65,36.55,21.62,91.48,3.32,71.2,78.98
2022-04-09 13:00:00,746.2,,0.61,37.01,21.54,91.35,3.81,71.9,80.04
2022-04-09 14:00:00,592.17,,0.56,36.67,22.47,91.28,4.42,73.9,85.6
2022-04-09 15:00:00,386.5,,0.48,35.09,25.28,91.28,4.96,77.3,71.61
2022-04-09 16:00:00,213.45,,0.43,32.97,30.05,91.36,5.19,81.7,83.51
2022-04-09 17:00:00,45.85,,0.28,31.22,34.84,91.47,5.04,88.5,89.18
2022-04-09 18:00:00,0.0,,-999.0,29.68,39.56,91.57,4.42,100.0,99.55
2022-04-09 19:00:00,0.0,,-999.0,28.26,44.65,91.66,4.03,112.5,98.01
2022-04-09 20:00:00,0.0,,-999.0,27.09,50.03,91.72,3.85,123.0,96.29
2022-04-09 21:00:00,0.0,,-999.0,26.11,55.22,91.76,3.48,132.6,97.38
2022-04-09 22:00:00,0.0,,-999.0,25.29,59.72,91.76,2.96,138.3,100.0
2022-04-09 23:00:00,0.0,,-999.0,24.52,63.66,91.7,2.53,142.5,98.47
2022-04-10 00:00:00,0.0,,-999.0,23.73,67.38,91.62,2.18,144.9,99.53
2022-04-10 01:00:00,0.0,,-999.0,22.85,71.56,91.53,1.69,143.2,99.08
2022-04-10 02:00:00,0.0,,-999.0,22.05,75.68,91.47,1.46,138.9,100.0
2022-04-10 03:00:00,0.0,,-999.0,21.31,80.04,91.47,1.35,141.0,98.98
2022-04-10 04:00:00,0.0,,-999.0,20.64,84.38,91.57,1.2,160.1,99.29
2022-04-10 05:00:00,0.0,,-999.0,20.19,87.77,91.66,1.16,180.5,96.92
2022-04-10 06:00:00,60.88,,0.22,22.02,79.37,91.73,2.36,192.7,97.09
2022-04-10 07:00:00,191.82,,0.33,24.95,63.39,91.78,1.79,200.0,99.13
